sequence,stamp_ns,submap,online_x,online_y,online_yaw,optimized_x,optimized_y,optimized_yaw
923,1333736176055733972,0,-0.023370483429732969,1.6718437622917739,2.2726153843954227,-0.023370292471123908,1.6718444225301432,2.272616338030558
924,1333736176105728972,0,-0.035674424878521509,1.6813336774011867,2.2934006652247434,-0.035674242969714831,1.6813343259065048,2.2934016188608353
925,1333736176155838972,0,-0.041746699147266933,1.6890505540052019,2.311111518791825,-0.041746524597448188,1.6890511967201962,2.3111124724288756
926,1333736176205736972,0,-0.05964140200873233,1.7048485656675541,2.3273742658050147,-0.059641242524388856,1.70484919131789,2.3273752194430206
927,1333736176255731972,0,-0.073483999079468496,1.7200971855319167,2.3433801823721887,-0.073483854136710713,1.7200977979818071,2.3433811360111512
928,1333736176305732972,0,-0.081340051433182917,1.7262365053698758,2.3624580358819642,-0.081339912345111523,1.7262371103279672,2.3624589895210635
929,1333736176355735972,0,-0.095117868715131587,1.7390811758178928,2.3802105145346304,-0.095117741876230941,1.7390817676369528,2.3802114681738664
930,1333736176405733972,0,-0.10823767186368921,1.7532925647269502,2.3942848762199889,-0.1082375585773197,1.7532931440344826,2.3942858298593621
931,1333736176455721972,0,-0.12386905213149269,1.7632299635020849,2.4088556890789761,-0.12386894832181118,1.7632305279029488,2.4088566427184857
932,1333736176505727972,0,-0.13417048301205314,1.7718479389465307,2.4286569225943331,-0.13417038742081042,1.7718484935235737,2.4286578762339799
933,1333736176555730972,0,-0.14653000399568561,1.7816198283374058,2.4485447591659479,-0.14652991772330132,1.7816203711279479,2.4485457128057315
934,1333736176605728972,0,-0.15872416703286785,1.793022017718777,2.4623796182303606,-0.15872409163406462,1.7930225488804672,2.4623805718701628
935,1333736176655727972,0,-0.17081906273087444,1.8046372815865939,2.4779404466786907,-0.17081899840884912,1.8046378012140969,2.4779414003185116
936,1333736176705731972,0,-0.1871961723935226,1.8167869169264352,2.4973472089578426,-0.18719611965787156,1.8167874209360604,2.4973481625976817
937,1333736176755728972,0,-0.19866953169884768,1.8239660962756057,2.5128797308881965,-0.19866948580954863,1.8239665893437667,2.5128806845280542
938,1333736176805732972,0,-0.21458906501023445,1.8369626281194418,2.5273548605175984,-0.21458903151494499,1.8369631060060865,2.5273558141574748
939,1333736176855731972,0,-0.22938543011697354,1.8434459416898672,2.540711592225541,-0.22938540280442987,1.8434464054660959,2.540712545865436
940,1333736176905731972,0,-0.24238630760533647,1.8503969154435091,2.5568031010203884,-0.24238628692151681,1.8503973668215654,2.5568040546602848
941,1333736176955731972,0,-0.25904467518479107,1.8587650689911865,2.5691291070909545,-0.25904466248117303,1.8587655044831415,2.5691300607308523
942,1333736177005731972,0,-0.2695277588712186,1.8692174896128608,2.5792938662316294,-0.26952775613544522,1.8692179151077104,2.5792948198715284
943,1333736177055733972,0,-0.28493574162174573,1.8801271957890626,2.5941979454037059,-0.28493574928990056,1.8801276065902259,2.5941988990436062
944,1333736177105734972,0,-0.29795093718202664,1.887376998315629,2.6052193430224913,-0.29795095176388064,1.8873773967049654,2.605220296662393
945,1333736177155733972,0,-0.31826597850981397,1.8962309634850421,2.6171269976623783,-0.31826600153515738,1.8962313425011268,2.6171279513022814
946,1333736177205744972,0,-0.33537314045906796,1.9030583644746115,2.629615640718348,-0.33537316999528993,1.9030587271766068,2.6296165943582523
947,1333736177255733972,0,-0.35019271539658153,1.9125889613841793,2.6395705670372411,-0.35019275402155731,1.9125893099536178,2.6395715206771437
948,1333736177305732972,0,-0.36522806311322559,1.9197566113591282,2.6517790504362706,-0.36522810857355476,1.9197569455902412,2.6517800040761719
949,1333736177355732972,0,-0.37909429499544101,1.926191525991672,2.6638603580796341,-0.37909434659235836,1.9261918469993753,2.6638613117195336
950,1333736177405733972,0,-0.39126708520446402,1.9340553629047379,2.6745806549429108,-0.39126714430064768,1.9340556723039648,2.6745816085828089
951,1333736177455732972,0,-0.4117937006544698,1.9407564484659177,2.6860993541548357,-0.41179376614106983,1.9407567382901276,2.6861003077947321
952,1333736177505731972,0,-0.42743777810239897,1.946697710510614,2.6984809951772353,-0.42743784925481948,1.9466979854159905,2.6984819488171299
953,1333736177555728972,0,-0.441463855900326,1.9545105934309879,2.7096284168886062,-0.4414639345034202,1.9545108549605188,2.7096293705284995
954,1333736177605727972,0,-0.45616084142083091,1.9630606359228782,2.7204098477634222,-0.45616092817758308,1.9630608834367593,2.7204108014033137
955,1333736177655729972,0,-0.47539974113865918,1.9703431615318123,2.7315008894856994,-0.47539983484031151,1.9703433906986936,2.7315018431255909
956,1333736177705728972,0,-0.4923808342282463,1.9748318857053035,2.7395493556091535,-0.49238093221051926,1.9748320986783208,2.739550309249045
957,1333736177755726972,0,-0.50876143622414138,1.9793423909700765,2.7429398105300735,-0.5087615385078067,1.9793425883218816,2.7429407641699655
958,1333736177805728972,0,-0.5213156946583043,1.9858840771134194,2.746243717345918,-0.52131580318037851,1.9858842624929653,2.7462446709858099
959,1333736177854717972,0,-0.53437520706320274,1.9945863557190138,2.7480119539181125,-0.53437532388411313,1.9945865286444697,2.7480129075580044
960,1333736177904716972,0,-0.5480895969725571,2.0020336497350901,2.7472260673623583,-0.54808972089549979,2.0020338095819388,2.7472270210022502
961,1333736177954717972,0,-0.56481005757417069,2.0050091961592447,2.745492364591037,-0.56481018433470742,2.0050093400607794,2.7454933182309293
962,1333736178004713972,0,-0.57580304221001177,2.0148595804824021,2.7461955025106306,-0.57580317836426498,2.0148597139005697,2.746196456150523
963,1333736178054713972,0,-0.59391585859217688,2.0145492996771317,2.743383180287037,-0.59391599445052756,2.0145494158221804,2.7433841339269294
964,1333736178104713972,0,-0.61727339824631877,2.0233038091461446,2.7415659933793806,-0.61727354245331001,2.0233039030164934,2.7415669470192729
965,1333736178154717972,0,-0.6276039056345224,2.0308760659234562,2.7412148660058837,-0.62760405706271705,2.0308761499422028,2.7412158196457761
966,1333736178204716972,0,-0.6437389054913415,2.0330270107643793,2.7397314003215407,-0.64373905897075745,2.0330270793961316,2.7397323539614331
967,1333736178254715972,0,-0.65500618453764459,2.0397500121291419,2.7389437728047099,-0.65500634442837968,2.0397500700159497,2.7389447264446027
968,1333736178304718972,0,-0.67323001691363382,2.0455618131728546,2.7375226011234601,-0.67323018234672782,2.0455618536806717,2.7375235547633525
969,1333736178354714972,0,-0.69148954124173079,2.0546384733467344,2.7368451592855405,-0.6914897153306836,2.0546384964415227,2.7368461129254333
970,1333736178404714972,0,-0.70354245681674177,2.0586941517892079,2.7346628426297115,-0.70354263477334766,2.058694163389839,2.7346637962696039
971,1333736178454715972,0,-0.72294461082925587,2.0658370000498421,2.7346680424553043,-0.72294479559755997,2.0658369931477876,2.7346689960951971
972,1333736178504719972,0,-0.73276508083830472,2.0725359614886902,2.7341388992029021,-0.73276527199500319,2.0725359452214258,2.7341398528427949
973,1333736178554719972,0,-0.75515906894834606,2.0781097464945901,2.732462687878463,-0.75515926542041989,2.0781097088715086,2.7324636415183559
974,1333736178604715972,0,-0.7718870895687826,2.0825837085941163,2.7321270652820973,-0.77188729030739911,2.0825836550185111,2.7321280189219901
975,1333736178654713972,0,-0.78369530060163539,2.0871477747542833,2.7334538735442191,-0.78369550569272428,2.0871477099178808,2.7334548271841119
976,1333736178704715972,0,-0.79815053993040264,2.0940268954969175,2.7331540554772453,-0.79815075158169091,2.0940268168754046,2.7331550091171386
977,1333736178754713972,0,-0.81558244965929638,2.1009757403584097,2.732114844020201,-0.8155826679372743,2.100975645113115,2.7321157976600947
978,1333736178804720972,0,-0.82814967140550211,2.1071060796313814,2.7332537899960574,-0.82814989552961227,2.1071059724014654,2.7332547436359511
979,1333736178854720972,0,-0.84154242640201216,2.1147893668438797,2.7315526187487587,-0.84154265785320748,2.1147892468420806,2.7315535723886528
980,1333736178904713972,0,-0.8606519917870592,2.1175821273039941,2.731986929980367,-0.86065222590153556,2.1175819890785359,2.7319878836202616
981,1333736178954709972,0,-0.87726939710105978,2.124777758172673,2.7331816190438887,-0.87726963807757108,2.1247776041001765,2.7331825726837833
982,1333736179004706972,0,-0.89155222480237117,2.1307137648559955,2.7326925203014332,-0.89155247143969063,2.1307135971628077,2.7326934739413282
983,1333736179054710972,0,-0.90753397961145887,2.1347019074563067,2.7325226078703495,-0.90753423005202505,2.1347017245222637,2.7325235615102446
984,1333736179104709972,0,-0.92587062365976669,2.1440217011287794,2.7318129559693993,-0.92587088298805353,2.1440215007081633,2.7318139096092948
985,1333736179154708972,0,-0.94590399250084922,2.1486580396279229,2.7332787181644571,-0.94590425625052621,2.1486578201026694,2.7332796718043531
986,1333736179204712972,0,-0.96268861404900807,2.1553347611713733,2.7329438543725662,-0.96268888416586751,2.1553345256396166,2.7329448080124621
987,1333736179254714972,0,-0.96990250606620132,2.1595531107992945,2.7361479996706404,-0.96990278020584597,2.1595528683880651,2.7361489533105368
988,1333736179304714972,0,-0.98810568873789018,2.1657741813914573,2.7361121755354256,-0.98810596881018964,2.1657739216209282,2.7361131291753225
989,1333736179354715972,0,-1.0141063593199773,2.1744549001797555,2.7359700311486153,-1.0141066476705467,2.1744546156139308,2.7359709847885121
990,1333736179404714972,0,-1.0254085474684256,2.182070723418295,2.7370072744066589,-1.025408843081745,2.1820704280742342,2.7370082280465562
991,1333736179454712972,0,-1.0381865853011949,2.1890082988199455,2.7369932921605695,-1.0381868875304592,2.1890079912902189,2.7369942458004672
992,1333736179504714972,0,-1.0580093025415165,2.1962253342511455,2.7381809017924139,-1.0580096116532265,2.1962250078176666,2.7381818554323116
993,1333736179554713972,0,-1.0753993274891078,2.202297581350761,2.7387040686803461,-1.0753996423915491,2.2022972383334429,2.7387050223202443
994,1333736179604721972,0,-1.0906117848669532,2.208941993580317,2.7400501378426716,-1.0906121061057656,2.2089416360557745,2.7400510914825698
995,1333736179654722972,0,-1.1088966201338382,2.213615829157594,2.7404520742037275,-1.1088969458298001,2.2136154541958866,2.7404530278436252
996,1333736179704717972,0,-1.1257912711122726,2.2191425289284363,2.7390203179459114,-1.1257916020787098,2.2191421378552993,2.7390212715858091
997,1333736179754716972,0,-1.1390633797159186,2.2256605827561491,2.7413297226034539,-1.1390637168982276,2.2256601790261823,2.7413306762433511
998,1333736179804719972,0,-1.1571793738918275,2.2322611576907008,2.7402616600800829,-1.1571797173687013,2.2322607366845815,2.7402626137199801
999,1333736179854719972,0,-1.1724212183320095,2.2333637554036723,2.7402897187552244,-1.1724215628603591,2.2333633198623071,2.7402906723951213
1000,1333736179904714972,0,-1.1879397825046913,2.2377292352666815,2.7411220343486304,-1.1879401311961313,2.2377287849261789,2.7411229879885273
1001,1333736179954714972,0,-1.2062909856155579,2.248506452098944,2.74044886969945,-1.2062913445845751,2.2485059842579824,2.7404498233393468
1002,1333736180004713972,0,-1.2201032075185398,2.2552358073238721,2.7398310572516413,-1.2201035729049341,2.255235326311007,2.7398320108915377
1003,1333736180054718972,0,-1.2343102184465409,2.2612552735025626,2.7411312116688737,-1.2343105895733324,2.2612547789413124,2.7411321653087701
1004,1333736180104715972,0,-1.2535994318676755,2.2674854473087578,2.7409876616195055,-1.2535998089358016,2.2674849343525323,2.7409886152594019
1005,1333736180154719972,0,-1.2671937341427761,2.2729019006307376,2.7383513709237222,-1.2671941163762428,2.2729013747104312,2.7383523245636181
1006,1333736180204720972,0,-1.282822768533838,2.2803460191729727,2.7394874638700486,-1.282823157866307,2.2803454783481829,2.7394884175099445
1007,1333736180254715972,0,-1.2934447970962748,2.282905393713361,2.7380499960991114,-1.2934451888694616,2.28290484275897,2.7380509497390073
1008,1333736180304713972,0,-1.3073431666126176,2.28657945182775,2.736934851811387,-1.3073435618895273,2.2865788876193092,2.7369358054512825
1009,1333736180354716972,0,-1.3213208766444311,2.2950469961037787,2.7362247061207201,-1.3213212799963234,2.2950464185656223,2.7362256597606156
1010,1333736180404719972,0,-1.3319053294084662,2.2960986774753325,2.7362069394091511,-1.3319057337632798,2.2960980898434098,2.7362078930490465
1011,1333736180454718972,0,-1.3456237242071456,2.2959592312534274,2.7339855739016872,-1.3456241284289723,2.2959586305390864,2.7339865275415827
1012,1333736180504713972,0,-1.3547056571364802,2.3043874711231909,2.7334916478880746,-1.3547060693958097,2.3043868617479433,2.7334926015279697
1013,1333736180554714972,0,-1.3700952996859863,2.3059015084196002,2.7324192045295614,-1.370095713389156,2.3059008843681652,2.7324201581694565
1014,1333736180604714972,0,-1.3822716582806609,2.3106596594275963,2.7313543044239674,-1.3822720765213874,2.310659023764301,2.7313552580638625
1015,1333736180654716972,0,-1.38783590663571,2.3158446581796803,2.731730277020485,-1.387836329821055,2.3158440172100954,2.73173123066038
1016,1333736180704710972,0,-1.3957220454103212,2.3198415545970343,2.7313757720425951,-1.3957224724072623,2.3198409061069141,2.7313767256824901
1017,1333736180754709972,0,-1.4011261304512417,2.322408131560961,2.7299326625179274,-1.4011265598957703,2.3224074779172907,2.7299336161578225
1018,1333736180804714972,0,-1.4100116090821233,2.3257613324553108,2.7297181028415207,-1.4100120417243935,2.3257606703380946,2.7297190564814158
1019,1333736180854710972,0,-1.412863334318772,2.3227926133032408,2.7298677582516393,-1.4128637641299515,2.3227919484665098,2.7298687118915343
1020,1333736180903697972,0,-1.4106791294078069,2.3235429664230036,2.7294244980670492,-1.4106795599345539,2.3235423036692198,2.7294254517069443
1021,1333736180953700972,0,-1.4127539979164987,2.3243055964903534,2.7298582379395722,-1.4127544291705187,2.3243049317578937,2.7298591915794672
1022,1333736181003697972,0,-1.410560753381308,2.3227530775164316,2.7303405223313124,-1.4105611831547846,2.322752414875541,2.7303414759712075
1023,1333736181053698972,0,-1.411708103900456,2.3217150185474607,2.7294941869208795,-1.4117085326839973,2.3217143548124137,2.7294951405607746
1024,1333736181103697972,0,-1.4110898472743436,2.3222808613537875,2.7290446118323857,-1.4110902765974951,2.322280198208337,2.7290455654722807
1025,1333736181153699972,0,-1.4098014185347227,2.322828832038113,2.7297840893338323,-1.4098018483804409,2.3228281701213618,2.7297850429737274
1026,1333736181203702972,0,-1.4081754020507582,2.3243967250145356,2.7325529929774146,-1.4081758333916823,2.3243960646484205,2.7325539466173097
1027,1333736181253701972,0,-1.40933763897793,2.3233684353332924,2.73063119241134,-1.4093380693382349,2.3233677738588243,2.7306321460512351
1028,1333736181303701972,0,-1.4084531058758112,2.3242379431758504,2.730042656667663,-1.4084535370653135,2.3242372825449111,2.730043610307558
1029,1333736181353704972,0,-1.4039589493645961,2.3227984159864201,2.7303083282780132,-1.4039593791813094,2.3227977596412908,2.7303092819179082
1030,1333736181403699972,0,-1.40240754379757,2.3179270788146979,2.730194420136534,-1.4024079689687825,2.3179264239490553,2.7301953737764291
1031,1333736181453699972,0,-1.3949054705659159,2.3178219303752585,2.7303776902864123,-1.3949058956368574,2.3178212826638949,2.7303786439263078
1032,1333736181503699972,0,-1.3899103774175732,2.3171377884639264,2.7308959971381963,-1.3899108018360917,2.3171371455160861,2.7308969507780918
1033,1333736181553698972,0,-1.3845627710660422,2.3132796850230939,2.7311016877106535,-1.3845631918053214,2.313279047174948,2.7311026413505486
1034,1333736181603698972,0,-1.3787955692416667,2.3152836020253242,2.7320612045940664,-1.3787959918919634,2.3152829696770141,2.7320621582339615
1035,1333736181653699972,0,-1.3769838545343933,2.309608962263253,2.7300622586874765,-1.3769842717731275,2.3096083316426714,2.730063212327372
1036,1333736181703699972,0,-1.3664700244054273,2.3104439242030512,2.7318864837710026,-1.3664704424404188,2.3104433036088792,2.7318874374108977
1037,1333736181753700972,0,-1.3641496616387594,2.3049082222907056,2.7291392365447869,-1.3641500743946857,2.3049076039093293,2.7291401901846819
1038,1333736181803698972,0,-1.3569609034567904,2.3006376386600977,2.7291722933513842,-1.3569613121401207,2.3006370271342127,2.7291732469912797
1039,1333736181853698972,0,-1.347185222415036,2.2974436915018019,2.7307644250713876,-1.347185628052495,2.2974430892984001,2.7307653787112831
1040,1333736181903700972,0,-1.3414489611026998,2.2963129514208984,2.7303965466528912,-1.3414493656618418,2.296312354687827,2.7303975002927867
1041,1333736181953702972,0,-1.3342102870423962,2.292269946139891,2.7312518893155335,-1.3342106877459701,2.2922693563099124,2.731252842955429
1042,1333736182003700972,0,-1.3253270101443122,2.2923421002798356,2.7306742829776316,-1.3253274109166988,2.2923415189213068,2.7306752366175271
1043,1333736182053717972,0,-1.3200928617942318,2.2892537270256659,2.73200996712051,-1.3200932596214245,2.2892531506586336,2.7320109207604055
1044,1333736182103702972,0,-1.3121615322553142,2.2860517660449409,2.7320344764760742,-1.3121619270289924,2.2860511972415454,2.7320354301159697
1045,1333736182153695972,0,-1.3070664900736846,2.2822297449977085,2.7293297454461092,-1.307066881202533,2.2822291810531521,2.7293306990860047
1046,1333736182203697972,0,-1.2962366299003953,2.2746966174423049,2.730637342983318,-1.2962370138453572,2.2746960638255413,2.7306382966232134
1047,1333736182253700972,0,-1.2845955759650955,2.2755149420056164,2.7309649204127102,-1.2845959606904493,2.2755143994902283,2.7309658740526057
1048,1333736182303699972,0,-1.2786420977327311,2.2713714674882994,2.730408797459285,-1.2786424785067048,2.2713709306503902,2.7304097510991805
1049,1333736182353698972,0,-1.2688815182617561,2.2686695221980768,2.7313311319688709,-1.2688818964590509,2.268668994668249,2.7313320856087664
1050,1333736182403703972,0,-1.2593972144685104,2.2634285387489377,2.7299453452400382,-1.2593975876677981,2.2634280202637256,2.7299462988799337
1051,1333736182453708972,0,-1.2515678566650326,2.258062736922851,2.730367215385952,-1.2515682247472808,2.2580622259040313,2.7303681690258474
1052,1333736182503700972,0,-1.2423624680929204,2.2567225462814906,2.7314083890456993,-1.242362834897113,2.2567220440413003,2.7314093426855948
1053,1333736182553706972,0,-1.235806394070649,2.2541495790807473,2.7319553399478691,-1.2358067584211603,2.2541490830926945,2.7319562935877646
1054,1333736182603700972,0,-1.2305093045776845,2.2511944981603271,2.7322324326432748,-1.2305096661101149,2.2511940072237935,2.7322333862831703
1055,1333736182653700972,0,-1.2207278044206109,2.2456634574827876,2.7323463788774824,-1.2207281606784239,2.2456629758742883,2.7323473325173779
1056,1333736182703698972,0,-1.2069819530076205,2.2442868934247318,2.7331899843957772,-1.2069823079526929,2.2442864249248338,2.7331909380356727
1057,1333736182753700972,0,-1.2026096497024361,2.2380026908582749,2.7322458603773878,-1.2026099986546435,2.2380022265279909,2.7322468140172833
1058,1333736182803699972,0,-1.1943483545171951,2.236454148967467,2.733348519589307,-1.1943487019926542,2.2364536925154925,2.7333494732292021
1059,1333736182853698972,0,-1.1819496090254511,2.2335665387815817,2.7345120435784693,-1.1819499537471747,2.2335660941535553,2.7345129972183644
1060,1333736182903700972,0,-1.1730303254804741,2.2291147847992772,2.7342800070449815,-1.1730306659568313,2.2291143486770459,2.7342809606848766
1061,1333736182953700972,0,-1.1628992636690874,2.222829010604384,2.7357054985928104,-1.162899598151083,2.2228285841435489,2.7357064522327055
1062,1333736183003702972,0,-1.1549218525181149,2.2213918016726688,2.7342328630616954,-1.1549221856295337,2.2213913828194203,2.7342338167015905
1063,1333736183053702972,0,-1.1493016540810814,2.2163845881301829,2.7354371142526621,-1.1493019824174235,2.2163841746365907,2.7354380678925572
1064,1333736183103701972,0,-1.1363852784182342,2.2163939565101058,2.7354997874453542,-1.1363856067635156,2.2163935553340925,2.7355007410852492
1065,1333736183153701972,0,-1.1261158771954736,2.214905222375668,2.7372583054710629,-1.1261162041210429,2.2149048309929751,2.7372592591109579
1066,1333736183203704972,0,-1.1195495238749396,2.2115082036009275,2.7395874628120165,-1.1195498475609782,2.2115078184801806,2.7395884164519115
1067,1333736183253705972,0,-1.1095756160264569,2.2068182958877141,2.738686631322798,-1.1095759352400165,2.2068179202784943,2.7386875849626926
1068,1333736183303705972,0,-1.1010807446886826,2.2026834128285175,2.7412864106186801,-1.1010810599590557,2.2026830453203563,2.7412873642585747
1069,1333736183353701972,0,-1.0872877206175469,2.2004588366967734,2.7412925324172992,-1.0872880337664812,2.2004584823421998,2.7412934860571938
1070,1333736183403701972,0,-1.0793713859347078,2.1981686189342189,2.7418870427928987,-1.0793716968996019,2.1981682721289872,2.7418879964327934
1071,1333736183453701972,0,-1.0693398208492835,2.1952087392988338,2.7426519947365429,-1.0693401289915225,2.1952084020601124,2.7426529483764375
1072,1333736183503703972,0,-1.0578992939023022,2.1932481214723429,2.744683437209221,-1.0578996001748227,2.1932477951437757,2.7446843908491156
1073,1333736183553703972,0,-1.0501232687713351,2.1873070512992441,2.7449778642814566,-1.0501235693782176,2.187306732386217,2.7449788179213517
1074,1333736183603704972,0,-1.0394132728392735,2.1853485648372972,2.7452852756481478,-1.0394135715784703,2.1853482561377606,2.7452862292880429
1075,1333736183653701972,0,-1.0311461254949159,2.181875517418316,2.74683592069377,-1.0311464209220795,2.1818752166026725,2.7468368743336655
1076,1333736183703698972,0,-1.0197598498515283,2.1774613131299785,2.7472000487107433,-1.0197601410691359,2.1774610231727531,2.7472010023506388
1077,1333736183753699972,0,-1.0077200203215404,2.1746127533091522,2.7480882053436866,-1.007720308822653,2.1746124748335998,2.7480891589835825
1078,1333736183803702972,0,-1.0040577469123653,2.1736975184490483,2.7485401455404386,-1.0040580345406751,2.1736972434659965,2.7485410991803345
1079,1333736183853699972,0,-0.98801932856338615,2.1705463761777284,2.748612725084477,-0.98801961318664822,2.1705461164895636,2.7486136787243729
1080,1333736183903699972,0,-0.98012661255996614,2.1711116839807016,2.7503074892869304,-0.98012689772233175,2.1711114318193556,2.7503084429268267
1081,1333736183953699972,0,-0.96622035879996881,2.1641592542759738,2.7509373262236996,-0.96622063733222641,2.1641590153761996,2.750938279863596
1082,1333736184002689972,0,-0.95785241372827934,2.1618863840289357,2.7522001391385942,-0.95785269009304108,2.1618861531091782,2.752201092778491
1083,1333736184052687972,0,-0.93918608022850403,2.1608662606633979,2.7537234065926346,-0.93918635562044384,2.1608660475446113,2.7537243602325314
1084,1333736184102685972,0,-0.92831743735849703,2.156611136699881,2.7552454904008665,-0.92831770869258567,2.1566109339458781,2.7552464440407638
1085,1333736184152685972,0,-0.91058263845327148,2.1564834170143343,2.7570959058467222,-0.91058290966556943,2.1564832311729534,2.7570968594866194
1086,1333736184202685972,0,-0.89947655930865589,2.149005910066399,2.7576079966312603,-0.89947682339011037,2.149005734816233,2.7576089502711585
1087,1333736184252684972,0,-0.88690816082898993,2.1496042327170088,2.7596749139021259,-0.88690842548103477,2.149604069452582,2.7596758675420245
1088,1333736184302685972,0,-0.87065249731639338,2.1455432524151634,2.7612347292554102,-0.87065275809573317,2.1455431046528002,2.7612356828953097
1089,1333736184352687972,0,-0.8536418631514211,2.1428366252185556,2.7637407150817488,-0.85364212134962114,2.1428364936782258,2.7637416687216492
1090,1333736184402690972,0,-0.84297409670535295,2.1384951877127114,2.7646915467907873,-0.84297435076339022,2.138495066345603,2.7646925004306881
1091,1333736184452680972,0,-0.82979342690648161,2.1380392215082331,2.7704646061043072,-0.8297936805296976,2.138039112710751,2.7704655597442089
1092,1333736184502683972,0,-0.81421061557027785,2.1362302099169743,2.7783633644363053,-0.81421086746835558,2.1362301159798958,2.7783643180762074
1093,1333736184552683972,0,-0.79759772273241591,2.128721293163419,2.7878398525585268,-0.79759796746969891,2.1287212150690737,2.7878408061984299
1094,1333736184602694972,0,-0.78617955885280155,2.1309280704691247,2.7973653637578426,-0.78617980569456092,2.1309280032636075,2.7973663173977465
1095,1333736184653699972,0,-0.77135093769758478,2.1287628323110184,2.8075164383572742,-0.77135118247449375,2.1287627792466797,2.8075173919971785
1096,1333736184702694972,0,-0.75533313810918912,2.1242349196083641,2.816874288119446,-0.75533337856810745,2.1242348818192531,2.8168752417593512
1097,1333736184752686972,0,-0.7442635610095345,2.1202355227494984,2.8266811568217562,-0.74426379765447337,2.1202354955167904,2.826682110461666
1098,1333736184802686972,0,-0.72521629222033879,2.1170155995869604,2.8366336664021508,-0.72521652579463936,2.1170155905184997,2.8366346200420653
1099,1333736184852686972,0,-0.71735749064233922,2.1207458419108929,2.8425108131792087,-0.71735772777395146,2.1207458403369079,2.8425117668191282
1100,1333736184902689972,0,-0.70392558330328947,2.1157092532031077,2.8464259504778817,-0.70392581563181578,2.1157092644383391,2.8464269041178061
1101,1333736184952686972,0,-0.68398918476432347,2.1138120799043087,2.8491716321873679,-0.68398941528363866,2.1138121101516973,2.8491725858272972
1102,1333736185002689972,0,-0.67314644416822467,2.1105092201916231,2.8470496169699158,-0.67314667153780605,2.1105092607790943,2.8470505706098495
1103,1333736185052684972,0,-0.66138194693853969,2.1123496166870317,2.842878860779388,-0.66138217606320215,2.1123496684936076,2.8428798144193266
1104,1333736185102688972,0,-0.64805435349193641,2.1110995344748424,2.8359189724473808,-0.64805458142447669,2.1110995989911552,2.8359199260873242
1105,1333736185152689972,0,-0.63407151858726474,2.1104241235865908,2.8235513921410269,-0.63407174587571269,2.110424201437505,2.8235523457809752
1106,1333736185202684972,0,-0.61861219065392259,2.1075983258149225,2.8118077960716912,-0.61861241524758381,2.1075984184084815,2.811808749711644
1107,1333736185252688972,0,-0.60889372922009499,2.1082492530190233,2.7978617624691302,-0.608893954434511,2.1082493548805061,2.7978627161090879
1108,1333736185302688972,0,-0.5972849170944764,2.1003487115196582,2.7821216606560735,-0.59728513477462553,2.1003488244517832,2.782122614296036
1109,1333736185352686972,0,-0.57996889802051255,2.1028147938000319,2.7655471836556673,-0.57996911805241336,2.102814923245421,2.765548137295669
1110,1333736185402687972,0,-0.56454203160686001,2.0973008974110585,2.7509313543824767,-0.56454224638048456,2.0973010415681452,2.7509323080225174
1111,1333736185452684972,0,-0.54949049285407736,2.0927646587902098,2.7354448798203861,-0.54949070330175864,2.0927648173010671,2.7354458334604659
1112,1333736185502698972,0,-0.53906265625278382,2.0866719614908651,2.7194396392430731,-0.53906286089021793,2.0866721299461473,2.719440592883192
1113,1333736185552688972,0,-0.52348904164090138,2.0873797086675396,2.7044740077707887,-0.52348924695326715,2.0873798919744657,2.7044749614109467
1114,1333736185602687972,0,-0.51191477567416965,2.0841759512485485,2.6878071957592153,-0.51191497793129748,2.0841761455931804,2.6878081493994124
1115,1333736185652692972,0,-0.49611589087252628,2.0784073410213564,2.6729026693678084,-0.4961160876283971,2.0784075504324906,2.6729036230082719
1116,1333736185702688972,0,-0.48948968943783649,2.0690959098895663,2.6567329339585828,-0.4894898773138649,2.0690961256197675,2.6567338875993123
1117,1333736185752689972,0,-0.47284349673536341,2.0714557721115225,2.6398624650995872,-0.47284368686177275,2.0714560037162641,2.6398634187405832
1118,1333736185802687972,0,-0.45887179052025268,2.0584543316130151,2.6271476001229033,-0.45887196824787102,2.0584545765418119,2.6271485537641652
1119,1333736185852687972,0,-0.45014960897397654,2.0607220003458018,2.6120624099508754,-0.4501497888640511,2.0607222535924894,2.6120633635924038
1120,1333736185902687972,0,-0.43150344314014544,2.0503360373079618,2.5978121826828948,-0.43150361312564994,2.0503363083364774,2.5978131363246892
1121,1333736185952684972,0,-0.41644075897991623,2.0499840357303758,2.5813244022791677,-0.41644092862911819,2.0499843211236084,2.5813253559228011
1122,1333736186002684972,0,-0.40275430130260348,2.0383961875321703,2.5685305744635536,-0.40275445990048669,2.0383964859777475,2.5685315281090255
1123,1333736186052685972,0,-0.39341852686447493,2.0350953227000068,2.5540151582558033,-0.3934186823138543,2.0350956300489589,2.5540161119031142
1124,1333736186102685972,0,-0.38592873326684884,2.0323952188493175,2.539541412101225,-0.38592888614062648,2.0323955333412598,2.5395423657503748
1125,1333736186152684972,0,-0.36805797265236606,2.0249281631291316,2.526373964901508,-0.36805811840452846,2.0249284946639134,2.5263749185524969
1126,1333736186202678972,0,-0.35534260911931914,2.0157490214384168,2.5098111797590485,-0.35534274611710071,2.0157493650996452,2.5098121334118759
